,transaction_logistic_pharmacy_id,drug_id,quantity
604,GB85ASUY52528177387365,drug38178634,378
605,GB85ASUY52528177387365,drug42187806,644
606,GB85ASUY52528177387365,drug78279223,396
607,GB85ASUY52528177387365,drug52874741,568
608,GB85ASUY52528177387365,drug51423551,670
609,GB85ASUY52528177387365,drug07954108,760
610,GB85ASUY52528177387365,drug39664051,867
611,GB85ASUY52528177387365,drug07951190,704
612,GB85ASUY52528177387365,drug40298825,866
613,GB85ASUY52528177387365,drug07437342,192
614,GB85ASUY52528177387365,drug39018649,365
615,GB85ASUY52528177387365,drug47051621,391
616,GB85ASUY52528177387365,drug80279068,237
617,GB85ASUY52528177387365,drug02277240,114
618,GB85ASUY52528177387365,drug04673408,838
619,GB85ASUY52528177387365,drug16113015,204
620,GB85ASUY52528177387365,drug80279068,255
621,GB85ASUY52528177387365,drug83741951,405
622,GB85ASUY52528177387365,drug28011682,382
623,GB85ASUY52528177387365,drug81285006,586
624,GB85ASUY52528177387365,drug61531215,574
625,GB85ASUY52528177387365,drug96302910,639
626,GB85ASUY52528177387365,drug13038472,588
627,GB85ASUY52528177387365,drug05244287,571
628,GB85ASUY52528177387365,drug70453034,666
629,GB85ASUY52528177387365,drug27231500,652
630,GB85ASUY52528177387365,drug39502094,506
631,GB85ASUY52528177387365,drug16108141,770
632,GB85ASUY52528177387365,drug15406590,213
633,GB85ASUY52528177387365,drug66600541,652
634,GB85ASUY52528177387365,drug73216940,968
635,GB85ASUY52528177387365,drug02347912,650
636,GB85ASUY52528177387365,drug75339562,960
637,GB85ASUY52528177387365,drug68272647,962
638,GB85ASUY52528177387365,drug68272647,839
639,GB85ASUY52528177387365,drug30212688,619
640,GB85ASUY52528177387365,drug28011682,802
641,GB85ASUY52528177387365,drug45996863,109
642,GB85ASUY52528177387365,drug70415612,968
643,GB85ASUY52528177387365,drug83741951,138
644,GB85ASUY52528177387365,drug90435782,135
645,GB85ASUY52528177387365,drug81285006,491
646,GB85ASUY52528177387365,drug37591403,581
647,GB85ASUY52528177387365,drug22125507,183
648,GB85ASUY52528177387365,drug80124078,410
649,GB85ASUY52528177387365,drug82307868,755
650,GB85ASUY52528177387365,drug52419621,771
651,GB85ASUY52528177387365,drug12503070,480
652,GB85ASUY52528177387365,drug47051621,694
653,GB85ASUY52528177387365,drug82066062,227
654,GB85ASUY52528177387365,drug81459506,717
655,GB85ASUY52528177387365,drug73216940,719
656,GB85ASUY52528177387365,drug28011682,483
657,GB85ASUY52528177387365,drug70682915,411
658,GB85ASUY52528177387365,drug07005824,396
659,GB85ASUY52528177387365,drug66048138,386
660,GB85ASUY52528177387365,drug07216213,433
661,GB85ASUY52528177387365,drug83393358,983
662,GB85ASUY52528177387365,drug07596964,688
663,GB85ASUY52528177387365,drug90435782,518
664,GB85ASUY52528177387365,drug78223950,672
665,GB85ASUY52528177387365,drug60843760,826
666,GB85ASUY52528177387365,drug81285006,307
667,GB85ASUY52528177387365,drug67522019,135
668,GB85ASUY52528177387365,drug55536073,883
669,GB85ASUY52528177387365,drug53537447,823
670,GB85ASUY52528177387365,drug00913164,602
671,GB85ASUY52528177387365,drug26446547,402
672,GB85ASUY52528177387365,drug01308433,501
673,GB85ASUY52528177387365,drug40298825,320
674,GB85ASUY52528177387365,drug24714877,771
675,GB85ASUY52528177387365,drug60282545,827
676,GB85ASUY52528177387365,drug70453034,432
677,GB85ASUY52528177387365,drug47051621,130
678,GB85ASUY52528177387365,drug02347912,414
679,GB85ASUY52528177387365,drug21625060,555
680,GB85ASUY52528177387365,drug73216940,553
681,GB85ASUY52528177387365,drug55536073,394
682,GB85ASUY52528177387365,drug07005824,216
683,GB85ASUY52528177387365,drug02160115,574
684,GB85ASUY52528177387365,drug62781800,978
685,GB85ASUY52528177387365,drug05810291,643
686,GB85ASUY52528177387365,drug65864098,489
687,GB85ASUY52528177387365,drug59470267,237
688,GB85ASUY52528177387365,drug37641146,160
689,GB85ASUY52528177387365,drug07437342,963
690,GB85ASUY52528177387365,drug85966482,991
691,GB85ASUY52528177387365,drug36775507,235
692,GB85ASUY52528177387365,drug72930892,992
693,GB85ASUY52528177387365,drug84538864,315
694,GB85ASUY52528177387365,drug11824657,624
695,GB85ASUY52528177387365,drug63441802,859
696,GB85ASUY52528177387365,drug14294525,228
697,GB85ASUY52528177387365,drug07442995,365
698,GB85ASUY52528177387365,drug75339562,380
699,GB85ASUY52528177387365,drug22125507,323
700,GB85ASUY52528177387365,drug66295327,661
701,GB85ASUY52528177387365,drug51423551,614
702,GB85ASUY52528177387365,drug13317331,208
703,GB85ASUY52528177387365,drug05244287,110
704,GB85ASUY52528177387365,drug67522019,114
705,GB85ASUY52528177387365,drug36537068,221
706,GB85ASUY52528177387365,drug51976255,207
707,GB85ASUY52528177387365,drug53526540,536
708,GB85ASUY52528177387365,drug82066062,684
709,GB85ASUY52528177387365,drug02684192,310
710,GB85ASUY52528177387365,drug39502094,289
711,GB85ASUY52528177387365,drug44812263,350
712,GB85ASUY52528177387365,drug26446547,914
713,GB85ASUY52528177387365,drug72250907,976
714,GB85ASUY52528177387365,drug81459506,141
715,GB85ASUY52528177387365,drug56280364,857
716,GB85ASUY52528177387365,drug11824657,458
717,GB85ASUY52528177387365,drug34105634,280
718,GB85ASUY52528177387365,drug49452730,855
719,GB85ASUY52528177387365,drug60843760,417
720,GB85ASUY52528177387365,drug59470267,748
721,GB85ASUY52528177387365,drug82066062,850
722,GB85ASUY52528177387365,drug31784573,762
723,GB85ASUY52528177387365,drug12503070,475
724,GB85ASUY52528177387365,drug45659690,980
725,GB85ASUY52528177387365,drug61531215,931
726,GB85ASUY52528177387365,drug05497454,613
727,GB85ASUY52528177387365,drug30387515,752
728,GB85ASUY52528177387365,drug59470267,761
729,GB85ASUY52528177387365,drug31784573,628
730,GB85ASUY52528177387365,drug39018649,503
731,GB85ASUY52528177387365,drug35020578,936
732,GB85ASUY52528177387365,drug93448178,894
733,GB85ASUY52528177387365,drug07437342,818
734,GB85ASUY52528177387365,drug36537068,778
735,GB85ASUY52528177387365,drug68357658,187
736,GB85ASUY52528177387365,drug31784573,327
737,GB85ASUY52528177387365,drug81478514,598
738,GB85ASUY52528177387365,drug94449822,132
739,GB85ASUY52528177387365,drug13038472,623
740,GB85ASUY52528177387365,drug63702156,496
741,GB85ASUY52528177387365,drug90435782,492
742,GB85ASUY52528177387365,drug51976255,169
743,GB85ASUY52528177387365,drug70415612,298
744,GB85ASUY52528177387365,drug65864098,520
745,GB85ASUY52528177387365,drug24571234,428
746,GB85ASUY52528177387365,drug51671051,678
747,GB85ASUY52528177387365,drug57961255,138
748,GB85ASUY52528177387365,drug61824010,105
749,GB85ASUY52528177387365,drug48733458,547
750,GB85ASUY52528177387365,drug02347912,763
751,GB85ASUY52528177387365,drug90419812,475
752,GB85ASUY52528177387365,drug20114367,702
753,GB85ASUY52528177387365,drug30387515,649
754,GB85ASUY52528177387365,drug85864856,127
755,GB85ASUY52528177387365,drug31282017,603
756,GB85ASUY52528177387365,drug12221745,561
757,GB85ASUY52528177387365,drug06536879,580
758,GB85ASUY52528177387365,drug07216213,278
759,GB85ASUY52528177387365,drug73414681,417
760,GB85ASUY52528177387365,drug07951190,770
761,GB85ASUY52528177387365,drug02684192,310
762,GB85ASUY52528177387365,drug96966044,628
763,GB85ASUY52528177387365,drug63758054,963
764,GB85ASUY52528177387365,drug70682915,523
765,GB85ASUY52528177387365,drug31004220,973
766,GB85ASUY52528177387365,drug73216940,261
767,GB85ASUY52528177387365,drug90188947,507
768,GB85ASUY52528177387365,drug68272647,711
769,GB85ASUY52528177387365,drug47051621,978
770,GB85ASUY52528177387365,drug02160115,855
771,GB85ASUY52528177387365,drug75339562,919
772,GB85ASUY52528177387365,drug03704639,784
773,GB85ASUY52528177387365,drug23177871,481
774,GB85ASUY52528177387365,drug80279068,367
775,GB85ASUY52528177387365,drug70682915,165
776,GB85ASUY52528177387365,drug05244287,514
777,GB85ASUY52528177387365,drug72930892,823
778,GB85ASUY52528177387365,drug03704639,715
779,GB85ASUY52528177387365,drug16113015,270
780,GB85ASUY52528177387365,drug22852205,932
781,GB85ASUY52528177387365,drug40052861,376
782,GB26LVRR49076285667654,drug53526540,152
783,GB26LVRR49076285667654,drug40298825,576
784,GB26LVRR49076285667654,drug68272647,574
785,GB26LVRR49076285667654,drug76207815,554
786,GB26LVRR49076285667654,drug01308433,217
787,GB26LVRR49076285667654,drug90419812,385
788,GB26LVRR49076285667654,drug05244287,481
789,GB26LVRR49076285667654,drug91243812,957
790,GB26LVRR49076285667654,drug90419812,754
791,GB26LVRR49076285667654,drug76207815,886
792,GB26LVRR49076285667654,drug98928200,630
793,GB26LVRR49076285667654,drug73216940,154
794,GB26LVRR49076285667654,drug37858179,493
795,GB26LVRR49076285667654,drug02347912,422
796,GB26LVRR49076285667654,drug04679172,922
797,GB26LVRR49076285667654,drug26446547,255
798,GB26LVRR49076285667654,drug52874741,188
799,GB26LVRR49076285667654,drug31004220,966
800,GB26LVRR49076285667654,drug13317331,870
801,GB26LVRR49076285667654,drug78665699,316
802,GB26LVRR49076285667654,drug31784573,236
803,GB26LVRR49076285667654,drug61531215,847
804,GB26LVRR49076285667654,drug16113015,525
805,GB26LVRR49076285667654,drug26446547,918
806,GB26LVRR49076285667654,drug25473605,339
807,GB26LVRR49076285667654,drug02347912,578
808,GB26LVRR49076285667654,drug13317331,257
809,GB26LVRR49076285667654,drug07954108,634
810,GB26LVRR49076285667654,drug90626067,176
811,GB26LVRR49076285667654,drug63758054,286
812,GB26LVRR49076285667654,drug80279068,992
813,GB26LVRR49076285667654,drug63758054,955
814,GB26LVRR49076285667654,drug03209257,894
815,GB26LVRR49076285667654,drug02684192,808
816,GB26LVRR49076285667654,drug60843760,573
817,GB26LVRR49076285667654,drug51906948,667
818,GB26LVRR49076285667654,drug04679172,855
819,GB26LVRR49076285667654,drug53526540,363
820,GB26LVRR49076285667654,drug40298825,536
821,GB26LVRR49076285667654,drug17244244,144
822,GB26LVRR49076285667654,drug73216940,485
823,GB26LVRR49076285667654,drug22125507,785
824,GB26LVRR49076285667654,drug14294525,369
825,GB26LVRR49076285667654,drug03704639,573
826,GB26LVRR49076285667654,drug80124078,129
827,GB26LVRR49076285667654,drug36646647,790
828,GB26LVRR49076285667654,drug59016069,133
829,GB26LVRR49076285667654,drug37448561,732
830,GB26LVRR49076285667654,drug45996863,341
831,GB26LVRR49076285667654,drug67522019,254
832,GB26LVRR49076285667654,drug38178634,827
833,GB26LVRR49076285667654,drug70453034,268
834,GB26LVRR49076285667654,drug14294525,374
835,GB26LVRR49076285667654,drug54148048,361
836,GB26LVRR49076285667654,drug12890255,854
837,GB26LVRR49076285667654,drug07442995,649
838,GB26LVRR49076285667654,drug01308433,332
839,GB26LVRR49076285667654,drug00913164,345
840,GB26LVRR49076285667654,drug12890255,850
841,GB26LVRR49076285667654,drug14294525,314
842,GB26LVRR49076285667654,drug81570454,489
843,GB26LVRR49076285667654,drug45482502,150
844,GB26LVRR49076285667654,drug78665699,691
845,GB26LVRR49076285667654,drug07216213,519
846,GB26LVRR49076285667654,drug94449822,108
847,GB26LVRR49076285667654,drug52874741,904
848,GB26LVRR49076285667654,drug90419812,841
849,GB26LVRR49076285667654,drug07442995,700
850,GB26LVRR49076285667654,drug05497454,855
851,GB26LVRR49076285667654,drug35020578,153
852,GB26LVRR49076285667654,drug07954108,595
853,GB26LVRR49076285667654,drug56280364,616
854,GB26LVRR49076285667654,drug81163762,648
855,GB26LVRR49076285667654,drug80279068,857
856,GB26LVRR49076285667654,drug15406590,623
857,GB26LVRR49076285667654,drug05497454,226
858,GB26LVRR49076285667654,drug53526540,342
859,GB26LVRR49076285667654,drug36646647,902
860,GB26LVRR49076285667654,drug17244244,422
861,GB26LVRR49076285667654,drug07596964,867
862,GB26LVRR49076285667654,drug37641146,697
863,GB26LVRR49076285667654,drug63247565,181
864,GB26LVRR49076285667654,drug60470010,564
865,GB26LVRR49076285667654,drug11824657,263
866,GB26LVRR49076285667654,drug85881884,470
867,GB26LVRR49076285667654,drug82563585,748
868,GB26LVRR49076285667654,drug65864098,597
869,GB26LVRR49076285667654,drug73216940,976
870,GB26LVRR49076285667654,drug82307868,702
871,GB26LVRR49076285667654,drug53284600,165
872,GB26LVRR49076285667654,drug75339562,200
873,GB26LVRR49076285667654,drug07596964,720
874,GB26LVRR49076285667654,drug38178634,499
875,GB26LVRR49076285667654,drug13317331,428
876,GB26LVRR49076285667654,drug97899020,114
877,GB26LVRR49076285667654,drug31004220,460
878,GB26LVRR49076285667654,drug45403330,722
879,GB26LVRR49076285667654,drug63247565,933
880,GB26LVRR49076285667654,drug92078413,130
881,GB26LVRR49076285667654,drug06536879,907
882,GB26LVRR49076285667654,drug96966044,122
883,GB26LVRR49076285667654,drug23867758,388
884,GB26LVRR49076285667654,drug25473605,153
885,GB26LVRR49076285667654,drug59470267,442
886,GB26LVRR49076285667654,drug62781800,499
887,GB26LVRR49076285667654,drug90730092,248
888,GB26LVRR49076285667654,drug51423551,697
889,GB26LVRR49076285667654,drug45996863,713
890,GB26LVRR49076285667654,drug40688589,512
891,GB26LVRR49076285667654,drug53537447,562
892,GB26LVRR49076285667654,drug13317331,715
893,GB26LVRR49076285667654,drug03704639,720
894,GB26LVRR49076285667654,drug36537068,317
895,GB26LVRR49076285667654,drug60282545,980
896,GB26LVRR49076285667654,drug55536073,409
897,GB26LVRR49076285667654,drug77438058,511
898,GB26LVRR49076285667654,drug07954108,497
899,GB26LVRR49076285667654,drug67522019,718
900,GB26LVRR49076285667654,drug72250907,885
901,GB26LVRR49076285667654,drug01308433,534
902,GB26LVRR49076285667654,drug45403330,609
903,GB26LVRR49076285667654,drug60282545,171
904,GB26LVRR49076285667654,drug24274852,105
905,GB26LVRR49076285667654,drug75339562,218
906,GB26LVRR49076285667654,drug07216213,626
907,GB26LVRR49076285667654,drug82627058,507
908,GB26LVRR49076285667654,drug15371560,303
909,GB26LVRR49076285667654,drug43043958,945
910,GB26LVRR49076285667654,drug36775507,132
911,GB26LVRR49076285667654,drug98072057,442
912,GB26LVRR49076285667654,drug00913164,883
913,GB26LVRR49076285667654,drug66600541,455
914,GB26LVRR49076285667654,drug79748780,711
915,GB26LVRR49076285667654,drug65864098,175
916,GB26LVRR49076285667654,drug96335857,651
917,GB26LVRR49076285667654,drug54148048,371
918,GB26LVRR49076285667654,drug91084545,839
919,GB26LVRR49076285667654,drug29155903,682
920,GB26LVRR49076285667654,drug81163762,272
921,GB26LVRR49076285667654,drug56280364,883
922,GB26LVRR49076285667654,drug90419812,168
923,GB26LVRR49076285667654,drug37591403,218
924,GB26LVRR49076285667654,drug45996863,807
925,GB26LVRR49076285667654,drug67531332,694
926,GB26LVRR49076285667654,drug37641146,234
927,GB26LVRR49076285667654,drug35061861,946
928,GB26LVRR49076285667654,drug80279068,898
929,GB26LVRR49076285667654,drug93448178,707
930,GB26LVRR49076285667654,drug26446547,729
931,GB26LVRR49076285667654,drug10580707,220
932,GB26LVRR49076285667654,drug90435782,890
933,GB26LVRR49076285667654,drug84538864,375
934,GB26LVRR49076285667654,drug36537068,308
935,GB26LVRR49076285667654,drug43279241,492
936,GB26LVRR49076285667654,drug23177871,386
937,GB26LVRR49076285667654,drug75324698,213
938,GB26LVRR49076285667654,drug81478514,503
939,GB26LVRR49076285667654,drug04679172,379
940,GB26LVRR49076285667654,drug00296038,363
941,GB26LVRR49076285667654,drug82627058,855
942,GB26LVRR49076285667654,drug45482502,804
943,GB26LVRR49076285667654,drug03209257,296
944,GB26LVRR49076285667654,drug48733458,278
945,GB26LVRR49076285667654,drug63702156,467
946,GB26LVRR49076285667654,drug10580707,637
947,GB26LVRR49076285667654,drug20906559,522
948,GB26LVRR49076285667654,drug52874741,832
949,GB26LVRR49076285667654,drug05244287,483
950,GB26LVRR49076285667654,drug90419812,967
951,GB26LVRR49076285667654,drug29155903,757
952,GB26LVRR49076285667654,drug15406590,299
953,GB26LVRR49076285667654,drug38178634,554
954,GB26LVRR49076285667654,drug44812263,273
955,GB26LVRR49076285667654,drug91871275,391
956,GB26LVRR49076285667654,drug18797701,977
957,GB26LVRR49076285667654,drug07954108,880
958,GB26LVRR49076285667654,drug36646647,388
959,GB26LVRR49076285667654,drug30387515,817
960,GB26LVRR49076285667654,drug85864856,531
961,GB26LVRR49076285667654,drug90435782,190
962,GB26LVRR49076285667654,drug22852205,108
963,GB26LVRR49076285667654,drug77438058,212
964,GB26LVRR49076285667654,drug45659690,154
965,GB26LVRR49076285667654,drug75339562,916
966,GB26LVRR49076285667654,drug22155948,117
967,GB26LVRR49076285667654,drug70682915,911
968,GB26LVRR49076285667654,drug07954108,530
969,GB26LVRR49076285667654,drug29155903,369
970,GB26LVRR49076285667654,drug52419621,675
971,GB26LVRR49076285667654,drug53284600,909
972,GB26LVRR49076285667654,drug81163762,799
973,GB26LVRR49076285667654,drug12221745,885
974,GB26LVRR49076285667654,drug21625060,843
975,GB26LVRR49076285667654,drug11824657,515
976,GB26LVRR49076285667654,drug88734576,511
977,GB26LVRR49076285667654,drug90626067,581
978,GB26LVRR49076285667654,drug98072057,698
979,GB26LVRR49076285667654,drug63441802,483
980,GB26LVRR49076285667654,drug90188947,382
981,GB26LVRR49076285667654,drug91084545,508
982,GB26LVRR49076285667654,drug45659690,868
983,GB26LVRR49076285667654,drug24571234,979
984,GB26LVRR49076285667654,drug75339562,256
985,GB26LVRR49076285667654,drug90730092,302
986,GB26LVRR49076285667654,drug90626067,944
987,GB26LVRR49076285667654,drug90730092,759
988,GB26LVRR49076285667654,drug94449822,487
989,GB26LVRR49076285667654,drug63441802,505
990,GB26LVRR49076285667654,drug78223950,760
991,GB26LVRR49076285667654,drug19384863,823
992,GB26LVRR49076285667654,drug43043958,182
993,GB26LVRR49076285667654,drug80279068,565
994,GB26LVRR49076285667654,drug16113015,245
995,GB26LVRR49076285667654,drug37858179,470
996,GB26LVRR49076285667654,drug79748780,613
997,GB26LVRR49076285667654,drug61531215,186
998,GB26LVRR49076285667654,drug31410335,724
999,GB26LVRR49076285667654,drug05497454,336
1000,GB26LVRR49076285667654,drug51976255,941
1001,GB26LVRR49076285667654,drug52419621,146
1002,GB26LVRR49076285667654,drug54148048,178
1003,GB26LVRR49076285667654,drug39018649,100
1004,GB26LVRR49076285667654,drug96302910,132
1005,GB26LVRR49076285667654,drug97899020,103
1006,GB26LVRR49076285667654,drug36645459,590
1007,GB26LVRR49076285667654,drug30387515,873
1008,GB26LVRR49076285667654,drug30387515,783
1009,GB26LVRR49076285667654,drug10212486,280
1010,GB26LVRR49076285667654,drug31784573,957
1011,GB26LVRR49076285667654,drug60843760,366
1012,GB26LVRR49076285667654,drug98928200,912
1013,GB26LVRR49076285667654,drug81570454,602
1014,GB26LVRR49076285667654,drug48331708,996
1015,GB26LVRR49076285667654,drug38178634,316
1016,GB26LVRR49076285667654,drug72250907,940
1017,GB26LVRR49076285667654,drug35020578,884
1018,GB26LVRR49076285667654,drug22125507,980
1019,GB26LVRR49076285667654,drug52419621,228
1020,GB26LVRR49076285667654,drug10580707,605
1021,GB26LVRR49076285667654,drug07442995,909
1022,GB26LVRR49076285667654,drug12503070,882
1023,GB26LVRR49076285667654,drug13038472,196
